time,marker_marker_hip_r_x,marker_marker_hip_r_y,marker_marker_hip_r_z,marker_marker_hip_l_x,marker_marker_hip_l_y,marker_marker_hip_l_z,marker_marker_shoulder_r_x,marker_marker_shoulder_r_y,marker_marker_shoulder_r_z,marker_marker_shoulder_l_x,marker_marker_shoulder_l_y,marker_marker_shoulder_l_z,marker_marker_knee_r_x,marker_marker_knee_r_y,marker_marker_knee_r_z,marker_marker_ankle_r_x,marker_marker_ankle_r_y,marker_marker_ankle_r_z,marker_marker_heel_r_x,marker_marker_heel_r_y,marker_marker_heel_r_z,marker_marker_toe_r_x,marker_marker_toe_r_y,marker_marker_toe_r_z,marker_marker_knee_l_x,marker_marker_knee_l_y,marker_marker_knee_l_z,marker_marker_ankle_l_x,marker_marker_ankle_l_y,marker_marker_ankle_l_z,marker_marker_heel_l_x,marker_marker_heel_l_y,marker_marker_heel_l_z,marker_marker_toe_l_x,marker_marker_toe_l_y,marker_marker_toe_l_z
2.9499999999999997,3.5608099,0.9476553,0.031666666,3.5608099,0.9476553,-0.031666666,3.5982788,1.5595498,0.05277778,3.5982788,1.5595498,-0.05277778,3.687759,0.5610026,0.02111111,3.72377,0.09204146,0.02111111,3.6408274,0.023870952,0.015833333,3.8833477,0.04775826,0.015833333,3.4963238,0.5378393,-0.02111111,3.2291613,0.1468614,-0.02111111,3.1218364,0.1446008,-0.015833333,3.329011,0.016283303,-0.015833333
2.96,3.572878,0.94816893,0.031666666,3.572878,0.94816893,-0.031666666,3.6090431,1.5601419,0.05277778,3.6090431,1.5601419,-0.05277778,3.6986532,0.561083,0.02111111,3.7232075,0.09102166,0.02111111,3.6394086,0.023910977,0.015833333,3.8820457,0.046582885,0.015833333,3.5180278,0.5374563,-0.02111111,3.2399426,0.15361372,-0.02111111,3.1326737,0.15802641,-0.015833333,3.328839,0.013437614,-0.015833333
2.9699999999999998,3.5849428,0.94885343,0.031666666,3.5849428,0.94885343,-0.031666666,3.6198559,1.560899,0.05277778,3.6198559,1.560899,-0.05277778,3.7083547,0.56092715,0.02111111,3.7226584,0.090180784,0.02111111,3.6380796,0.024073504,0.015833333,3.8808353,0.04543648,0.015833333,3.5406897,0.5374085,-0.02111111,3.253055,0.16020605,-0.02111111,3.1464076,0.17186432,-0.015833333,3.3285735,0.009992942,-0.015833333
2.98,3.5969994,0.94966054,0.031666666,3.5969994,0.94966054,-0.031666666,3.630822,1.5617676,0.05277778,3.630822,1.5617676,-0.05277778,3.717126,0.5606003,0.02111111,3.7222052,0.089478105,0.02111111,3.6369169,0.024313573,0.015833333,3.8797865,0.04433959,0.015833333,3.5638292,0.5377326,-0.02111111,3.2686348,0.16606778,-0.02111111,3.163343,0.1853747,-0.015833333,3.328142,0.005853057,-0.015833333
2.9899999999999998,3.6090436,0.95047516,0.031666666,3.6090436,0.95047516,-0.031666666,3.6420164,1.5626285,0.05277778,3.6420164,1.5626285,-0.05277778,3.72533,0.5601316,0.02111111,3.721931,0.08885664,0.02111111,3.6360006,0.024571758,0.015833333,3.878971,0.043332465,0.015833333,3.5873356,0.53835166,-0.02111111,3.2857962,0.17155701,-0.02111111,3.1824954,0.19808236,-0.015833333,3.3286648,0.0030919611,-0.015833333
3.0,3.621079,0.95117444,0.031666666,3.621079,0.95117444,-0.031666666,3.6533666,1.5633643,0.05277778,3.6533666,1.5633643,-0.05277778,3.7332067,0.5594878,0.02111111,3.721793,0.08822954,0.02111111,3.6353066,0.024733346,0.015833333,3.8783507,0.042517602,0.015833333,3.6113706,0.53917253,-0.02111111,3.302799,0.17807764,-0.02111111,3.2014434,0.21014857,-0.015833333,3.3327398,0.004848838,-0.015833333
3.01,3.6331127,0.9518055,0.031666666,3.6331127,0.9518055,-0.031666666,3.6647477,1.5640293,0.05277778,3.6647477,1.5640293,-0.05277778,3.740642,0.5586872,0.02111111,3.721704,0.087593585,0.02111111,3.6347475,0.024789486,0.015833333,3.8778405,0.041892357,0.015833333,3.635723,0.54026985,-0.02111111,3.3194313,0.18580717,-0.02111111,3.2196057,0.22183648,-0.015833333,3.3407516,0.010388181,-0.015833333
3.02,3.6451411,0.95242226,0.031666666,3.6451411,0.95242226,-0.031666666,3.6762278,1.5646741,0.05277778,3.6762278,1.5646741,-0.05277778,3.7475905,0.55778795,0.02111111,3.7217085,0.08698231,0.02111111,3.6343586,0.024780255,0.015833333,3.8774834,0.04142812,0.015833333,3.6603422,0.5417236,-0.02111111,3.3362615,0.1943649,-0.02111111,3.2375097,0.23316263,-0.015833333,3.352405,0.018253863,-0.015833333
3.03,3.6571574,0.95307237,0.031666666,3.6571574,0.95307237,-0.031666666,3.6879265,1.5653404,0.05277778,3.6879265,1.5653404,-0.05277778,3.7540822,0.55686855,0.02111111,3.7219028,0.08644417,0.02111111,3.6342144,0.02477568,0.015833333,3.8773632,0.041068025,0.015833333,3.6852367,0.5436119,-0.02111111,3.3540459,0.20313779,-0.02111111,3.256069,0.24397357,-0.015833333,3.3669965,0.0269901,-0.015833333
3.04,3.6691647,0.95378894,0.031666666,3.6691647,0.95378894,-0.031666666,3.6997957,1.5660639,0.05277778,3.6997957,1.5660639,-0.05277778,3.7600822,0.55596936,0.02111111,3.7222528,0.08599493,0.02111111,3.634273,0.024798952,0.015833333,3.8774414,0.04079404,0.015833333,3.71019,0.5459628,-0.02111111,3.3728588,0.21178982,-0.02111111,3.2753828,0.25404105,-0.015833333,3.384214,0.035998687,-0.015833333
3.05,3.681164,0.95460033,0.031666666,3.681164,0.95460033,-0.031666666,3.711809,1.5668746,0.05277778,3.711809,1.5668746,-0.05277778,3.7655847,0.55513775,0.02111111,3.7227483,0.085659355,0.02111111,3.634508,0.024891179,0.015833333,3.877697,0.04057067,0.015833333,3.7349784,0.5487751,-0.02111111,3.3928604,0.21980259,-0.02111111,3.29567,0.2629629,-0.015833333,3.4036956,0.0445202,-0.015833333
3.06,3.693156,0.95551836,0.031666666,3.693156,0.95551836,-0.031666666,3.7239542,1.5677849,0.05277778,3.7239542,1.5677849,-0.05277778,3.7706242,0.5544157,0.02111111,3.7233925,0.08546063,0.02111111,3.6349056,0.025096059,0.015833333,3.8781214,0.040355254,0.015833333,3.759386,0.55200714,-0.02111111,3.4140558,0.22674909,-0.02111111,3.3168511,0.27016747,-0.015833333,3.4257784,0.052173108,-0.015833333
3.07,3.7051435,0.9565546,0.031666666,3.7051435,0.9565546,-0.031666666,3.7361836,1.5688089,0.05277778,3.7361836,1.5688089,-0.05277778,3.7752142,0.55383795,0.02111111,3.724164,0.085419774,0.02111111,3.6354275,0.025455639,0.015833333,3.8786805,0.04010553,0.015833333,3.783049,0.5555573,-0.02111111,3.4363892,0.23204648,-0.02111111,3.3387194,0.274775,-0.015833333,3.4511409,0.058561847,-0.015833333
3.08,3.7171278,0.957712,0.031666666,3.7171278,0.957712,-0.031666666,3.7484736,1.5699508,0.05277778,3.7484736,1.5699508,-0.05277778,3.7794845,0.5534542,0.02111111,3.7251048,0.08557671,0.02111111,3.636079,0.026058767,0.015833333,3.8793898,0.03972175,0.015833333,3.8057115,0.5593054,-0.02111111,3.460014,0.23502526,-0.02111111,3.3614872,0.27612534,-0.015833333,3.47962,0.06297898,-0.015833333
3.09,3.729111,0.9589807,0.031666666,3.729111,0.9589807,-0.031666666,3.7607815,1.5712028,0.05277778,3.7607815,1.5712028,-0.05277778,3.7836018,0.5532981,0.02111111,3.7262313,0.08596304,0.02111111,3.6368544,0.026971843,0.015833333,3.8802428,0.039172407,0.015833333,3.8271155,0.5630945,-0.02111111,3.4849768,0.23520017,-0.02111111,3.3852148,0.2736101,-0.015833333,3.5113697,0.0651115,-0.015833333
3.1,3.7410922,0.9603121,0.031666666,3.7410922,0.9603121,-0.031666666,3.7731233,1.5725154,0.05277778,3.7731233,1.5725154,-0.05277778,3.7877953,0.55336404,0.02111111,3.7275028,0.08658451,0.02111111,3.6377451,0.0281659,0.015833333,3.8812118,0.03868848,0.015833333,3.8473992,0.56683314,-0.02111111,3.5113564,0.23270693,-0.02111111,3.4101615,0.26754835,-0.015833333,3.5458221,0.065105885,-0.015833333
3.11,3.753072,0.9616552,0.031666666,3.753072,0.9616552,-0.031666666,3.785498,1.5738376,0.05277778,3.785498,1.5738376,-0.05277778,3.7920976,0.5535999,0.02111111,3.728835,0.08739811,0.02111111,3.6387084,0.029544793,0.015833333,3.8822393,0.038454477,0.015833333,3.8666923,0.57044363,-0.02111111,3.5391078,0.22792643,-0.02111111,3.4363956,0.2583766,-0.015833333,3.5827408,0.06351797,-0.015833333
3.12,3.7650487,0.96295893,0.031666666,3.7650487,0.96295893,-0.031666666,3.7979195,1.5751176,0.05277778,3.7979195,1.5751176,-0.05277778,3.796488,0.5539459,0.02111111,3.7302296,0.08834332,0.02111111,3.6397464,0.031045504,0.015833333,3.883329,0.038408943,0.015833333,3.8851523,0.57387483,-0.02111111,3.5681999,0.22132388,-0.02111111,3.4640188,0.24665736,-0.015833333,3.6218073,0.060943738,-0.015833333
3.13,3.7770214,0.9641847,0.031666666,3.7770214,0.9641847,-0.031666666,3.8104222,1.5763148,0.05277778,3.8104222,1.5763148,-0.05277778,3.8009863,0.5543611,0.02111111,3.731729,0.08937621,0.02111111,3.6408894,0.03264158,0.015833333,3.884514,0.03844076,0.015833333,3.9028714,0.5770806,-0.02111111,3.598774,0.21315834,-0.02111111,3.4933333,0.2329184,-0.015833333,3.6624022,0.05741197,-0.015833333
3.1399999999999997,3.7889876,0.9652792,0.031666666,3.7889876,0.9652792,-0.031666666,3.823035,1.5773736,0.05277778,3.823035,1.5773736,-0.05277778,3.80559,0.55478674,0.02111111,3.7333496,0.09043583,0.02111111,3.6421537,0.034271307,0.015833333,3.885811,0.038484376,0.015833333,3.9200659,0.58005524,-0.02111111,3.6307068,0.2040686,-0.02111111,3.524284,0.21788773,-0.015833333,3.7043006,0.0536298,-0.015833333
3.15,3.8009474,0.9662023,0.031666666,3.8009474,0.9662023,-0.031666666,3.8357728,1.578253,0.05277778,3.8357728,1.578253,-0.05277778,3.810289,0.5551765,0.02111111,3.7350876,0.09147516,0.02111111,3.6435385,0.03588344,0.015833333,3.8872182,0.038504872,0.015833333,3.936809,0.5827655,-0.02111111,3.6638098,0.19450909,-0.02111111,3.5567183,0.20189479,-0.015833333,3.7476487,0.050460547,-0.015833333
3.16,3.8128994,0.96694535,0.031666666,3.8128994,0.96694535,-0.031666666,3.8486514,1.5789425,0.05277778,3.8486514,1.5789425,-0.05277778,3.8150778,0.55551696,0.02111111,3.7369463,0.09247962,0.02111111,3.645047,0.03746366,0.015833333,3.8887386,0.038483832,0.015833333,3.953083,0.58517957,-0.02111111,3.6983705,0.18448207,-0.02111111,3.5910177,0.18547799,-0.015833333,3.7914875,0.046919063,-0.015833333
3.17,3.8248403,0.96747625,0.031666666,3.8248403,0.96747625,-0.031666666,3.861725,1.5794063,0.05277778,3.861725,1.5794063,-0.05277778,3.820077,0.5557773,0.02111111,3.738951,0.09342533,0.02111111,3.646701,0.038994994,0.015833333,3.8903942,0.03840999,0.015833333,3.9688609,0.5872405,-0.02111111,3.7341368,0.17435175,-0.02111111,3.626926,0.16864733,-0.015833333,3.8364143,0.04414323,-0.015833333
3.1799999999999997,3.8367684,0.96778595,0.031666666,3.8367684,0.96778595,-0.031666666,3.8750355,1.5796311,0.05277778,3.8750355,1.5796311,-0.05277778,3.8253384,0.555941,0.02111111,3.74112,0.094299585,0.02111111,3.6485205,0.040464777,0.015833333,3.8922045,0.03828333,0.015833333,3.9842367,0.58896375,-0.02111111,3.7711968,0.16437277,-0.02111111,3.6645389,0.1520969,-0.015833333,3.8817043,0.041525953,-0.015833333
3.19,3.8486834,0.96787184,0.031666666,3.8486834,0.96787184,-0.031666666,3.8885796,1.579613,0.05277778,3.8885796,1.579613,-0.05277778,3.8308609,0.5559931,0.02111111,3.7434282,0.095092595,0.02111111,3.6504815,0.041860383,0.015833333,3.8941464,0.038111847,0.015833333,3.9990833,0.59028244,-0.02111111,3.8092868,0.1547682,-0.02111111,3.703634,0.13570397,-0.015833333,3.9277937,0.040105104,-0.015833333
3.1999999999999997,3.8605855,0.9677491,0.031666666,3.8605855,0.9677491,-0.031666666,3.9023535,1.5793653,0.05277778,3.9023535,1.5793653,-0.05277778,3.836648,0.5559369,0.02111111,3.7458606,0.09581268,0.02111111,3.6525679,0.043193318,0.015833333,3.8962042,0.037900217,0.015833333,4.013202,0.5911145,-0.02111111,3.848508,0.14555156,-0.02111111,3.7443259,0.11964384,-0.015833333,3.9744625,0.039495297,-0.015833333
3.21,3.8724754,0.9674278,0.031666666,3.8724754,0.9674278,-0.031666666,3.9163451,1.5788968,0.05277778,3.9163451,1.5788968,-0.05277778,3.8426993,0.55577093,0.02111111,3.7483969,0.096464396,0.02111111,3.6547582,0.04447161,0.015833333,3.8983564,0.03764895,0.015833333,4.0264244,0.591384,-0.02111111,3.8887393,0.13690811,-0.02111111,3.7865365,0.10406198,-0.015833333,4.0216665,0.04002679,-0.015833333
3.2199999999999998,3.8843539,0.96691257,0.031666666,3.8843539,0.96691257,-0.031666666,3.9305391,1.578211,0.05277778,3.9305391,1.578211,-0.05277778,3.84902,0.55548847,0.02111111,3.75102,0.097048104,0.02111111,3.6570337,0.045698155,0.015833333,3.900585,0.0373584,0.015833333,4.0387793,0.59109783,-0.02111111,3.929755,0.12919909,-0.02111111,3.830016,0.08949927,-0.015833333,4.068983,0.041736163,-0.015833333
3.23,3.896225,0.96620953,0.031666666,3.896225,0.96620953,-0.031666666,3.9448535,1.5773184,0.05277778,3.9448535,1.5773184,-0.05277778,3.855551,0.55508494,0.02111111,3.7536695,0.097566605,0.02111111,3.6593347,0.046876315,0.015833333,3.9028296,0.03703022,0.015833333,4.05027,0.59025824,-0.02111111,3.971242,0.12273529,-0.02111111,3.8743978,0.0764155,-0.015833333,4.1160097,0.044629905,-0.015833333
3.2399999999999998,3.908093,0.9653318,0.031666666,3.908093,0.9653318,-0.031666666,3.9592216,1.5762366,0.05277778,3.9592216,1.5762366,-0.05277778,3.8622723,0.55456465,0.02111111,3.756297,0.0980348,0.02111111,3.6616096,0.048027195,0.015833333,3.9050388,0.036669683,0.015833333,4.060775,0.58882767,-0.02111111,4.013036,0.11770129,-0.02111111,3.9194887,0.06503018,-0.015833333,4.16264,0.048775196,-0.015833333
3.25,3.9199653,0.96427983,0.031666666,3.9199653,0.96427983,-0.031666666,3.9735053,1.5749781,0.05277778,3.9735053,1.5749781,-0.05277778,3.86913,0.5539204,0.02111111,3.758812,0.09846142,0.02111111,3.663766,0.04916477,0.015833333,3.907119,0.036282245,0.015833333,4.0703745,0.5868486,-0.02111111,4.054255,0.11438435,-0.02111111,3.964541,0.055416282,-0.015833333,4.208235,0.05546798,-0.015833333
3.26,3.9318516,0.96307445,0.031666666,3.9318516,0.96307445,-0.031666666,3.9875295,1.5735815,0.05277778,3.9875295,1.5735815,-0.05277778,3.8760781,0.5531659,0.02111111,3.7611234,0.0988791,0.02111111,3.6657052,0.05033717,0.015833333,3.9089694,0.035868257,0.015833333,4.079172,0.5843965,-0.02111111,4.094027,0.11285877,-0.02111111,4.0085464,0.04790362,-0.015833333,4.2516866,0.06431699,-0.015833333
3.27,3.9437568,0.9617362,0.031666666,3.9437568,0.9617362,-0.031666666,4.0012136,1.5720783,0.05277778,4.0012136,1.5720783,-0.05277778,3.8831728,0.55231106,0.02111111,3.7632143,0.09932116,0.02111111,3.6674013,0.051599223,0.015833333,3.9105577,0.03542327,0.015833333,4.0875373,0.5816566,-0.02111111,4.131432,0.11301535,-0.02111111,4.0504136,0.04257268,-0.015833333,4.2919517,0.07491561,-0.015833333
3.28,3.9556859,0.960301,0.031666666,3.9556859,0.960301,-0.031666666,4.014477,1.5705161,0.05277778,4.014477,1.5705161,-0.05277778,3.8904722,0.5513785,0.02111111,3.7650785,0.099835545,0.02111111,3.6688352,0.053026564,0.015833333,3.9118567,0.034936316,0.015833333,4.0957737,0.57879245,-0.02111111,4.1657014,0.11445272,-0.02111111,4.0891294,0.03920157,-0.015833333,4.328215,0.08636926,-0.015833333
3.29,3.967642,0.9588089,0.031666666,3.967642,0.9588089,-0.031666666,4.02725,1.5689447,0.05277778,4.02725,1.5689447,-0.05277778,3.8980248,0.55039394,0.02111111,3.7667167,0.10047495,0.02111111,3.6699967,0.054699566,0.015833333,3.9128435,0.034398515,0.015833333,4.1041603,0.5759506,-0.02111111,4.1961765,0.11656651,-0.02111111,4.1238937,0.037190612,-0.015833333,4.3598547,0.09809204,-0.015833333
3.3,3.9796271,0.9573054,0.031666666,3.9796271,0.9573054,-0.031666666,4.039518,1.5674134,0.05277778,4.039518,1.5674134,-0.05277778,3.9058976,0.54938674,0.02111111,3.7681692,0.1012938,0.02111111,3.6709168,0.056699913,0.015833333,3.9135323,0.03380039,0.015833333,4.1129646,0.573269,-0.02111111,4.222571,0.1187219,-0.02111111,4.154101,0.03604258,-0.015833333,4.3867044,0.10872148,-0.015833333
3.31,3.9916382,0.955831,0.031666666,3.9916382,0.955831,-0.031666666,4.051316,1.56596,0.05277778,4.051316,1.56596,-0.05277778,3.914172,0.54837906,0.02111111,3.7695003,0.102339804,0.02111111,3.6716535,0.059099842,0.015833333,3.9139602,0.033134893,0.015833333,4.1224303,0.5708662,-0.02111111,4.244774,0.12033424,-0.02111111,4.1793776,0.03521417,-0.015833333,4.4088707,0.117187805,-0.015833333
3.32,4.003672,0.95442265,0.031666666,4.003672,0.95442265,-0.031666666,4.062717,1.5646132,0.05277778,4.062717,1.5646132,-0.05277778,3.9229445,0.5473865,0.02111111,3.7707982,0.10365561,0.02111111,3.6722922,0.06196513,0.015833333,3.9141858,0.03239613,0.015833333,4.1327567,0.56883824,-0.02111111,4.262939,0.12099898,-0.02111111,4.1994734,0.03443777,-0.015833333,4.426883,0.1220238,-0.015833333
3.33,4.015723,0.95310384,0.031666666,4.015723,0.95310384,-0.031666666,4.073812,1.5633862,0.05277778,4.073812,1.5633862,-0.05277778,3.9323003,0.5464123,0.02111111,3.7721512,0.10527176,0.02111111,3.6729228,0.06534585,0.015833333,3.9142659,0.03157845,0.015833333,4.1441,0.5672556,-0.02111111,4.2772512,0.120480984,-0.02111111,4.2143645,0.033496965,-0.015833333,4.4412103,0.12253468,-0.015833333
3.34,4.0277863,0.9518869,0.031666666,4.0277863,0.9518869,-0.031666666,4.084694,1.5622805,0.05277778,4.084694,1.5622805,-0.05277778,3.9423127,0.54545,0.02111111,3.773643,0.10721117,0.02111111,3.6736336,0.06928265,0.015833333,3.91425,0.030675791,0.015833333,4.1565185,0.56614876,-0.02111111,4.2879896,0.11876625,-0.02111111,4.2242455,0.032396723,-0.015833333,4.4522486,0.11842855,-0.015833333
3.35,4.039857,0.95077395,0.031666666,4.039857,0.95077395,-0.031666666,4.095438,1.5612898,0.05277778,4.095438,1.5612898,-0.05277778,3.9530404,0.5444862,0.02111111,3.7753434,0.109493256,0.02111111,3.6745026,0.07381347,0.015833333,3.9141676,0.029683605,0.015833333,4.1699147,0.56549114,-0.02111111,4.295481,0.11603671,-0.02111111,4.2295446,0.031313233,-0.015833333,4.460198,0.109962516,-0.015833333
3.36,4.0519443,0.9497757,0.031666666,4.0519443,0.9497757,-0.031666666,4.1058784,1.5604392,0.05277778,4.1058784,1.5604392,-0.05277778,3.9643188,0.54354507,0.02111111,3.7771714,0.11215955,0.02111111,3.6754572,0.07900001,0.015833333,3.9138806,0.028591864,0.015833333,4.183422,0.5649832,-0.02111111,4.300022,0.11259559,-0.02111111,4.2310796,0.030293386,-0.015833333,4.4650044,0.09860135,-0.015833333
3.37,4.06406,0.94891477,0.031666666,4.06406,0.94891477,-0.031666666,4.115809,1.5597672,0.05277778,4.115809,1.5597672,-0.05277778,3.9759853,0.5426641,0.02111111,3.7790356,0.11526528,0.02111111,3.6764169,0.08492722,0.015833333,3.9132214,0.02739156,0.015833333,4.1957846,0.5641823,-0.02111111,4.3025036,0.108873636,-0.02111111,4.2305713,0.029182363,-0.015833333,4.4673357,0.0868817,-0.015833333
3.38,4.0761967,0.94821185,0.031666666,4.0761967,0.94821185,-0.031666666,4.125369,1.5592773,0.05277778,4.125369,1.5592773,-0.05277778,3.9882448,0.54183614,0.02111111,3.7811139,0.118845105,0.02111111,3.677574,0.09166948,0.015833333,3.9122748,0.02607885,0.015833333,4.2070165,0.56311584,-0.02111111,4.3039618,0.10521698,-0.02111111,4.229363,0.028037872,-0.015833333,4.468288,0.076013416,-0.015833333
3.3899999999999997,4.0883393,0.94768196,0.031666666,4.0883393,0.94768196,-0.031666666,4.1347966,1.5589597,0.05277778,4.1347966,1.5589597,-0.05277778,4.00145,0.5410317,0.02111111,3.7837,0.12293112,0.02111111,3.6792433,0.09930991,0.015833333,3.9112184,0.02464918,0.015833333,4.21788,0.5620866,-0.02111111,4.3048186,0.1017952,-0.02111111,4.227879,0.02697232,-0.015833333,4.4683604,0.066409044,-0.015833333
3.4,4.100485,0.9473525,0.031666666,4.100485,0.9473525,-0.031666666,4.144171,1.5588346,0.05277778,4.144171,1.5588346,-0.05277778,4.0158386,0.5402542,0.02111111,3.787035,0.12757528,0.02111111,3.6816936,0.107966766,0.015833333,3.9101245,0.023078859,0.015833333,4.228655,0.5612271,-0.02111111,4.305009,0.09866756,-0.02111111,4.2261324,0.025896188,-0.015833333,4.467608,0.058701333,-0.015833333
3.41,4.1126227,0.94723475,0.031666666,4.1126227,0.94723475,-0.031666666,4.153676,1.5588993,0.05277778,4.153676,1.5588993,-0.05277778,4.0317173,0.5394987,0.02111111,3.79146,0.13281214,0.02111111,3.685309,0.11774785,0.015833333,3.9091198,0.021335356,0.015833333,4.2394733,0.56060266,-0.02111111,4.3047056,0.09594029,-0.02111111,4.224251,0.024905864,-0.015833333,4.46633,0.052913617,-0.015833333
3.42,4.12472,0.94727653,0.031666666,4.12472,0.94727653,-0.031666666,4.163918,1.5590627,0.05277778,4.163918,1.5590627,-0.05277778,4.049676,0.53870195,0.02111111,3.7976224,0.1386027,0.02111111,3.690803,0.1286789,0.015833333,3.9086077,0.019372381,0.015833333,4.251572,0.5606165,-0.02111111,4.3042936,0.093871236,-0.02111111,4.2226033,0.024230227,-0.015833333,4.4649696,0.049631193,-0.015833333
3.4299999999999997,4.1367908,0.94750917,0.031666666,4.1367908,0.94750917,-0.031666666,4.1746297,1.559381,0.05277778,4.1746297,1.559381,-0.05277778,4.0695357,0.5379902,0.02111111,3.8057034,0.14493504,0.02111111,3.6984472,0.14080852,0.015833333,3.9084182,0.01711981,0.015833333,4.2639666,0.5609423,-0.02111111,4.30378,0.09241858,-0.02111111,4.2211127,0.023917127,-0.015833333,4.4636016,0.04812325,-0.015833333
3.44,4.148858,0.9479589,0.031666666,4.148858,0.9479589,-0.031666666,4.1853986,1.5599096,0.05277778,4.1853986,1.5599096,-0.05277778,4.0908794,0.537512,0.02111111,3.815789,0.15167207,0.02111111,3.7084517,0.15401743,0.015833333,3.9082487,0.0144898,0.015833333,4.2752934,0.5611106,-0.02111111,4.3032303,0.091331005,-0.02111111,4.2196813,0.023907393,-0.015833333,4.462284,0.04693733,-0.015833333
3.45,4.160925,0.9485959,0.031666666,4.160925,0.9485959,-0.031666666,4.196183,1.5606217,0.05277778,4.196183,1.5606217,-0.05277778,4.113352,0.5373509,0.02111111,3.8281488,0.15842766,0.02111111,3.7212443,0.16786598,0.015833333,3.9080012,0.011313587,0.015833333,4.2853484,0.5610246,-0.02111111,4.3026714,0.09044397,-0.02111111,4.218316,0.02404549,-0.015833333,4.461039,0.04577457,-0.015833333
3.46,4.1729856,0.9493768,0.031666666,4.1729856,0.9493768,-0.031666666,4.2070756,1.5614688,0.05277778,4.2070756,1.5614688,-0.05277778,4.1364284,0.5375644,0.02111111,3.8430095,0.16458338,0.02111111,3.7372243,0.18158595,0.015833333,3.9076247,0.007372126,0.015833333,4.2943406,0.56073505,-0.02111111,4.302163,0.08969593,-0.02111111,4.217082,0.02425282,-0.015833333,4.459919,0.04466873,-0.015833333
3.4699999999999998,4.185034,0.9502298,0.031666666,4.185034,0.9502298,-0.031666666,4.218193,1.5623729,0.05277778,4.218193,1.5623729,-0.05277778,4.159747,0.53813255,0.02111111,3.8601792,0.16979831,0.02111111,3.756318,0.1944994,0.015833333,3.9072552,0.0031757504,0.015833333,4.3026166,0.56031334,-0.02111111,4.3018208,0.08906448,-0.02111111,4.2160773,0.024520203,-0.015833333,4.4590216,0.04361885,-0.015833333
3.48,4.1970716,0.9509565,0.031666666,4.1970716,0.9509565,-0.031666666,4.2295084,1.5631385,0.05277778,4.2295084,1.5631385,-0.05277778,4.18365,0.53888,0.02111111,3.877317,0.1759358,0.02111111,3.775487,0.20669988,0.015833333,3.9101572,0.0035974234,0.015833333,4.3105826,0.5597105,-0.02111111,4.3016396,0.08842859,-0.02111111,4.2153215,0.02469096,-0.015833333,4.4583445,0.042767234,-0.015833333
3.4899999999999998,4.209105,0.9515992,0.031666666,4.209105,0.9515992,-0.031666666,4.2408895,1.5638154,0.05277778,4.2408895,1.5638154,-0.05277778,4.207936,0.5398822,0.02111111,3.8940656,0.18329611,0.02111111,3.7939103,0.21843873,0.015833333,3.9170675,0.00815548,0.015833333,4.3181667,0.55895066,-0.02111111,4.301541,0.08778933,-0.02111111,4.214729,0.024770427,-0.015833333,4.4578066,0.042092122,-0.015833333
3.5,4.221137,0.9522105,0.031666666,4.221137,0.9522105,-0.031666666,4.2523026,1.5644584,0.05277778,4.2523026,1.5644584,-0.05277778,4.232449,0.54121196,0.02111111,3.9106326,0.19174358,0.02111111,3.8116353,0.2298788,0.015833333,3.927846,0.015678331,0.015833333,4.3252516,0.55806404,-0.02111111,4.301486,0.08715561,-0.02111111,4.2142634,0.024758644,-0.015833333,4.457375,0.04159739,-0.015833333
3.51,4.2331557,0.9528421,0.031666666,4.2331557,0.9528421,-0.031666666,4.2639546,1.5651085,0.05277778,4.2639546,1.5651085,-0.05277778,4.257286,0.5429596,0.02111111,3.9280522,0.20054829,0.02111111,3.829841,0.24079122,0.015833333,3.9419682,0.024425343,0.015833333,4.3319025,0.55714583,-0.02111111,4.301635,0.08659172,-0.02111111,4.2140584,0.024748363,-0.015833333,4.4571958,0.04120806,-0.015833333
3.52,4.2451644,0.95353234,0.031666666,4.2451644,0.95353234,-0.031666666,4.2757964,1.5658071,0.05277778,4.2757964,1.5658071,-0.05277778,4.2822685,0.5451691,0.02111111,3.946539,0.20931399,0.02111111,3.8488781,0.25110185,0.015833333,3.9585874,0.033499926,0.015833333,4.3380747,0.55623776,-0.02111111,4.3019557,0.08611384,-0.02111111,4.2140737,0.024761874,-0.015833333,4.457232,0.040907882,-0.015833333
3.53,4.2571654,0.9543111,0.031666666,4.2571654,0.9543111,-0.031666666,4.2877827,1.5665866,0.05277778,4.2877827,1.5665866,-0.05277778,4.3071427,0.54784465,0.02111111,3.9661686,0.21759373,0.02111111,3.8688428,0.260418,0.015833333,3.977479,0.042278305,0.015833333,4.343738,0.5553807,-0.02111111,4.3024163,0.08574015,-0.02111111,4.214266,0.024827726,-0.015833333,4.457444,0.040672608,-0.015833333
3.54,4.2691593,0.9551965,0.031666666,4.2691593,0.9551965,-0.031666666,4.2998996,1.5674659,0.05277778,4.2998996,1.5674659,-0.05277778,4.331688,0.5509568,0.02111111,3.9870205,0.22489586,0.02111111,3.8897839,0.26819637,0.015833333,3.9987323,0.050212532,0.015833333,4.3489137,0.5546199,-0.02111111,4.303019,0.08549523,-0.02111111,4.2146206,0.024990045,-0.015833333,4.457823,0.0404604,-0.015833333
