time,force_r_x,force_r_y,cop_r_x,force_l_x,force_l_y,cop_l_x
1.6,0.11131570496661101,-0.11141734859685319,1.5690681466798342,-134.36860844237086,1078.4987557478453,1.908719526210535
1.6099999999999999,0.12575436677369137,-0.12589738829535244,1.6148447257316692,-125.81781936609751,1086.4063620047416,1.906437427319168
1.62,0.11071630268453755,-0.11084891904989498,1.6094060687587295,-116.03596747197219,1082.4216958655416,1.9028771896023535
1.63,0.0665992508670751,-0.06670086456148495,1.4931887649297486,-105.91397715074572,1066.3761534230064,1.8971267357540142
1.6400000000000001,-0.010034861285473436,0.00997934604683118,4.124615113217268,-96.27747802172723,1040.2158471866067,1.8877058831011206
1.65,-0.11040021831198575,0.11039862289326978,2.0775910126195716,-87.25244687451347,1008.0888726684851,1.8735941756743435
1.6600000000000001,-0.23546507310597234,0.235524340255957,1.9902808275406665,-78.94673200137886,972.2578469789886,1.8598295989312585
1.67,-0.3666413295748015,0.36675351291489405,1.976414273687807,-70.98766276618818,938.1210711402958,1.8538242639021134
1.68,-0.5149782838485044,0.5151391548724952,1.9794950712731132,-63.02402019729044,907.0076140408732,1.853413352255173
1.69,-0.6851463415609095,0.6853593069445008,1.9911190118814102,-55.14990326374828,877.8411626367497,1.8542672809543705
1.7,-0.8842719659082156,0.884539100951037,2.0073899276494025,-48.15698207526352,852.1535099117102,1.8556048373085925
1.71,-1.1227367602071228,1.1230591075958412,2.025996921647299,-42.375864180586746,830.9434253219005,1.8572512747650398
1.72,-1.4299747307014086,1.43036758612295,2.0464405012291267,-37.30316999445721,814.6739142922679,1.8591329090416708
1.73,-1.8941603768053672,1.894661564900568,2.06841399992324,-33.065873296702335,803.4538797612812,1.8612523291933782
1.74,-2.599488603516392,2.6001514305689666,2.0912204190671035,-29.622155998853206,797.3618759583586,1.8635740503345057
1.75,-3.693991132447291,3.694890548978879,2.113846818576281,-26.252278626094597,795.8601473575352,1.866008154501222
1.76,-5.168568553120608,5.169770647855042,2.136125230047265,-22.592330325620665,798.3042811333434,1.8685047330137066
1.77,-8.379136975979476,8.381047279619475,2.1576977112943956,-18.63996396277821,804.5686385235881,1.8710774782765474
1.78,-10.64482633729601,10.64718168195376,2.1823321933789956,-13.83332100716421,814.8249871880297,1.873642879977355
1.79,-10.320559473672063,10.32282770704098,2.2114394021249635,-8.156210135950252,828.5597862952185,1.8762007965908472
1.7999999999999998,-6.6745387493013135,6.676027641953187,2.2529627042382385,-1.7551804206805686,845.5174222897075,1.878693428255803
1.81,-3.6411213206927133,3.641961457883392,2.3226090947764564,5.402850813623688,864.438462531372,1.881057900768616
1.8199999999999998,-2.5506248177521735,2.5512498362553515,2.4170294160161654,13.124431995821746,884.6637948529243,1.883248985697807
1.83,-2.4580582337474137,2.4587148200837974,2.4985188600905115,21.157606808524257,905.9397695583428,1.8852376774129977
1.8399999999999999,-2.794853864491601,2.7956989073735703,2.553403555559465,29.804354873723334,928.1596363884964,1.8869971766675517
1.85,-3.214521554399402,3.2156986999666457,2.5871939114636113,40.263332029088424,950.7965129472765,1.8884747983619345
1.8599999999999999,-3.5857244933973194,3.58742046910331,2.6129990065942166,52.06408028308233,973.2405106374089,1.8897802840734517
1.87,-3.9728994409073484,3.975530318566829,2.6324832535282425,63.088246024369084,994.7635769998965,1.8912157475367772
1.88,-4.55775711216082,4.562470785782815,2.647115794950797,74.39559873560793,1014.2817823310687,1.8927773515956705
1.8900000000000001,-5.5618417610646995,5.57241608534444,2.6584406692576388,86.07381921055114,1031.0490551063779,1.8945669705436918
1.9,-7.276430501974871,7.309926782084552,2.6679352681490225,98.4567475646308,1044.1986308091505,1.8966543465906247
1.9100000000000001,-9.96345962369189,10.172480778794743,2.6752780111236403,111.99979269472678,1052.7219530872223,1.899072980222705
1.92,-10.945676914921172,15.048172631541911,2.662843093597979,125.60042908043557,1055.49391016733,1.9018734927768186
1.93,13.321081452733798,47.280739780610816,2.592014161256542,147.01560316112685,1043.3727481717044,1.8997207518817099
1.94,27.275101189151293,115.03233349908137,2.6032984024217285,160.5888640561422,1019.181254873779,1.9035031877023365
1.95,29.349818630388388,196.71067869737402,2.6137678313155783,173.47988173530013,978.1924358602546,1.9080606053330147
1.96,16.85003864815558,293.97876113189056,2.621333156824445,184.02626755988004,918.5395257593109,1.9137679848280493
1.97,-7.8147868531372175,389.8006542549731,2.6193650505501895,189.3925000511279,838.063078535395,1.9211844738227515
1.98,-37.162761580781286,497.4191415144488,2.5970420812167796,186.65215336292277,737.5244232891869,1.9312325343483936
1.99,-67.87341573430551,605.5572149251574,2.5698606104585666,173.59104653017775,618.1379795661294,1.9444304068476634
2.0,-94.210934168164,695.3320050498916,2.5468211164582906,149.44336055192463,487.28326667982174,1.9616661667263247
2.01,-114.21991449642147,776.9356537035667,2.5274768510764916,114.41142766110039,359.3677002300274,1.9855709391816965
2.02,-129.57543482756356,846.8711733076522,2.5113438747443144,72.91255823259709,240.9554036778775,2.0187142669806337
2.03,-140.5476229853371,906.2143238091455,2.4985675656252133,26.618404400852143,105.39172101896202,2.05764687427931
2.04,-145.7411964061214,957.4371209586097,2.4906799212859836,-3.1933974277173,3.329074456779732,2.3098834531433705
2.05,-146.95307815007172,1001.9441230390107,2.486203774417866,-0.4877453507183977,0.493047621434725,2.3840649427138256
2.06,-145.00378998526267,1038.7543658821428,2.483735460503961,-0.04836059096471335,0.04899903484939753,2.8875466221265538
2.07,-139.61162276969225,1065.7363315396942,2.481648502748974,0.07172613173480148,-0.0716914779951853,1.995856094563097
2.08,-131.89365890829603,1081.8324885290806,2.479730999553217,0.11729429377109772,-0.11740836028294485,2.1577857411798678
2.09,-122.92550196032364,1086.3080253103647,2.477118871117852,0.12227070320173314,-0.12240967977963281,2.1863054062714626
2.1,-112.96495128609995,1078.6850261185207,2.4729320036764233,0.10141993430828318,-0.10154619217191585,2.1680594283980565
2.11,-103.06015133077354,1059.0114071768962,2.46632943076087,0.04995499473145651,-0.05005220554862854,1.962370786400856
2.12,-93.47300815003959,1031.3319423231228,2.4553086315566626,-0.032642657687022986,0.032597898001492084,3.120465166415169
2.13,-84.97588574155151,997.4623544359557,2.4400464361017273,-0.1470039990326038,0.14701956626874865,2.6045223421369483
2.14,-76.51559702507164,961.2147638245234,2.4286280922614596,-0.2747017633295942,0.27477749275741514,2.554492669357227
2.15,-68.68373010792575,928.5873852528271,2.4255034913896374,-0.41402584326965935,0.41415518818343566,2.547958564810766
2.16,-60.533097694218,897.7504559813161,2.425741628523515,-0.5655108821043083,0.5656892485518448,2.554914583173652
2.17,-52.885339123960264,869.3785867392144,2.426817103876521,-0.7540571744484386,0.7542916286819947,2.5686816595507187
2.1799999999999997,-46.286865582689245,844.8443469352151,2.4282905237337338,-0.9619613258467238,0.9622494608959054,2.5862651229691895
2.19,-40.68762777944949,825.0233829377738,2.4300238483843857,-1.1855969811852116,1.1859326948382078,2.605303189511513
2.2,-36.061013713331384,810.2073215064336,2.4319792550855026,-1.5493288340685898,1.549753759198083,2.626739946492207
2.21,-31.97007154240545,800.5611199288976,2.4341253985359184,-1.9868031651519578,1.9873179410788016,2.648634200422803
2.2199999999999998,-28.64225768919748,796.070839958281,2.4364996239170402,-2.7394758028835753,2.740163929056772,2.671166545246024
2.23,-25.23499619825865,795.9655457935698,2.4389842241386503,-3.811574237769888,3.812486168554879,2.693405214886736
2.2399999999999998,-21.52207101607719,799.6130484466191,2.4415446442345257,-5.821352418463748,5.822690150417564,2.7152681369609226
2.25,-17.41403130302079,807.1162421016029,2.4441561748582403,-8.948102294162858,8.950088692357916,2.7378531253033147
2.26,-12.291962084599612,818.4895655222201,2.4467401864750866,-11.338893651048275,11.341385697220304,2.763946374779777
